"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T20:17:01.3792976+07:00","27784","0.359","55.94","67.06","16"
"2026-09-03T20:17:02.4140271+07:00","27784","0.359","55.94","67.06","16"
"2026-09-03T20:17:03.4267620+07:00","27784","0.375","56.72","67.51","16"
"2026-09-03T20:17:04.4687184+07:00","27784","0.516","60.27","70.07","16"
"2026-09-03T20:17:05.5023392+07:00","27784","1.531","76.43","86.67","16"
"2026-09-03T20:17:06.5231995+07:00","27784","2.594","90.77","111.26","16"
"2026-09-03T20:17:07.5335209+07:00","27784","3.812","111.22","151.88","16"
"2026-09-03T20:17:08.5573454+07:00","27784","4.734","124.08","151.7","16"
"2026-09-03T20:17:09.5770596+07:00","27784","5.703","139.3","152.67","16"
"2026-09-03T20:17:10.5887009+07:00","27784","6.75","144.14","155.16","16"
"2026-09-03T20:17:11.6082297+07:00","27784","7.625","150.19","159.74","16"
"2026-09-03T20:17:12.6301581+07:00","27784","8.766","155.4","229.84","16"
"2026-09-03T20:17:13.6417172+07:00","27784","9.594","181.05","230.46","16"
"2026-09-03T20:17:14.6556529+07:00","27784","10.75","199.43","231.43","16"
"2026-09-03T20:17:15.6683339+07:00","27784","11.719","206.55","231.54","16"
"2026-09-03T20:17:16.6787467+07:00","27784","12.688","206.61","230.66","16"
"2026-09-03T20:17:17.7519278+07:00","27784","13.453","207.54","231.7","16"
"2026-09-03T20:17:18.7611688+07:00","27784","14.438","207.37","231.95","16"
"2026-09-03T20:17:19.7868166+07:00","27784","15.484","208.79","232.81","16"
"2026-09-03T20:17:20.7958918+07:00","27784","16.344","208.39","232.59","16"
"2026-09-03T20:17:21.8073495+07:00","27784","17.25","209.26","232.57","16"
"2026-09-03T20:17:22.8309076+07:00","27784","18.266","209.51","232.75","16"
"2026-09-03T20:17:23.8416793+07:00","27784","19.219","208.29","232.22","16"
"2026-09-03T20:17:24.8585636+07:00","27784","20.156","207.97","231.94","16"
"2026-09-03T20:17:25.8799738+07:00","27784","21.094","208.74","232.52","16"
"2026-09-03T20:17:26.8964742+07:00","27784","22.016","208.23","232.1","16"
"2026-09-03T20:17:27.9130023+07:00","27784","23.047","209.52","233.46","16"
"2026-09-03T20:17:28.9347059+07:00","27784","23.766","208.29","231.88","16"
"2026-09-03T20:17:29.9519613+07:00","27784","24.562","207.74","231.19","16"
"2026-09-03T20:17:30.9738096+07:00","27784","25.562","208.48","231.96","13"
"2026-09-03T20:17:31.9975212+07:00","27784","26.375","207.99","231.58","13"
"2026-09-03T20:17:33.0074895+07:00","27784","27.047","208.78","232.44","13"
"2026-09-03T20:17:34.0173760+07:00","27784","27.969","208.55","232.25","13"
"2026-09-03T20:17:35.0376478+07:00","27784","28.797","207.82","231.54","13"
"2026-09-03T20:17:36.0505907+07:00","27784","29.641","209.71","233.16","13"
"2026-09-03T20:17:37.0724777+07:00","27784","30.609","208.05","231.72","13"
"2026-09-03T20:17:38.0857146+07:00","27784","31.484","208.23","232.28","13"
"2026-09-03T20:17:39.0982205+07:00","27784","32.469","208.95","233.07","13"
"2026-09-03T20:17:40.1080992+07:00","27784","33.359","208.96","233.06","13"
"2026-09-03T20:17:41.1283235+07:00","27784","34.156","210.03","233.75","13"
"2026-09-03T20:17:42.1491590+07:00","27784","35.188","208.93","233.27","13"
"2026-09-03T20:17:43.1623971+07:00","27784","36.234","208","231.95","13"
"2026-09-03T20:17:44.1857622+07:00","27784","37.172","209.23","233.13","13"
"2026-09-03T20:17:45.2097512+07:00","27784","38.062","208.91","233.92","13"
"2026-09-03T20:17:46.2286410+07:00","27784","38.906","208.54","232.3","13"
"2026-09-03T20:17:47.2486904+07:00","27784","39.875","209.23","233.17","13"
"2026-09-03T20:17:48.2661969+07:00","27784","40.891","208.71","233.07","13"
"2026-09-03T20:17:49.2901713+07:00","27784","41.812","210.36","234.62","13"
"2026-09-03T20:17:50.3126585+07:00","27784","42.625","209.59","233.64","13"
"2026-09-03T20:17:51.3374270+07:00","27784","43.391","209.86","233.36","13"
"2026-09-03T20:17:52.3608809+07:00","27784","44.25","211.2","235.05","13"
"2026-09-03T20:17:53.3823197+07:00","27784","45.125","209.8","233.58","13"
"2026-09-03T20:17:54.3955761+07:00","27784","46.031","211.16","234.36","13"
"2026-09-03T20:17:55.4180637+07:00","27784","47.047","210.48","233.54","13"
"2026-09-03T20:17:56.4284034+07:00","27784","47.922","209.86","232.99","13"
"2026-09-03T20:17:57.4529317+07:00","27784","48.734","211.46","235.01","13"
"2026-09-03T20:17:58.4769155+07:00","27784","49.703","211.66","234.77","13"
"2026-09-03T20:17:59.4942242+07:00","27784","50.547","210.32","234.63","13"
"2026-09-03T20:18:00.5029545+07:00","27784","51.453","210.96","235.35","13"
"2026-09-03T20:18:01.5323188+07:00","27784","52.484","209.84","233.66","13"
"2026-09-03T20:18:02.5497222+07:00","27784","53.266","211.13","235.23","13"
"2026-09-03T20:18:03.5667938+07:00","27784","54.219","210.34","233.96","13"
"2026-09-03T20:18:04.5769328+07:00","27784","55.109","209.81","233.11","13"
