"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T20:04:12.8506013+07:00","36856","0.438","54.27","65.19","16"
"2026-09-03T20:04:13.9169997+07:00","36856","0.438","54.27","65.19","16"
"2026-09-03T20:04:14.9272227+07:00","36856","0.438","54.27","65.19","16"
"2026-09-03T20:04:15.9313283+07:00","36856","0.469","55.02","65.48","16"
"2026-09-03T20:04:16.9529851+07:00","36856","0.594","59.43","67.37","16"
"2026-09-03T20:04:17.9657081+07:00","36856","0.625","59.66","67.55","16"
"2026-09-03T20:04:18.9758380+07:00","36856","0.656","59.79","67.67","16"
"2026-09-03T20:04:19.9862748+07:00","36856","0.688","60.07","68.27","16"
"2026-09-03T20:04:21.0047985+07:00","36856","0.719","60.34","68.28","16"
"2026-09-03T20:04:22.0276475+07:00","36856","0.75","60.43","68.28","16"
"2026-09-03T20:04:23.0511089+07:00","36856","0.797","60.5","68.53","16"
"2026-09-03T20:04:24.0705988+07:00","36856","0.875","60.52","68.77","16"
"2026-09-03T20:04:25.0797866+07:00","36856","0.969","56.79","62.84","16"
"2026-09-03T20:04:26.1019214+07:00","36856","1.047","57.18","63.17","16"
"2026-09-03T20:04:27.1225359+07:00","36856","1.156","57.45","63.17","16"
"2026-09-03T20:04:28.1452116+07:00","36856","1.312","58.38","65.24","16"
"2026-09-03T20:04:29.1643554+07:00","36856","1.438","59.32","65.24","16"
"2026-09-03T20:04:30.1848599+07:00","36856","1.547","59.84","65.51","16"
"2026-09-03T20:04:31.1974444+07:00","36856","1.688","59.93","65.85","16"
"2026-09-03T20:04:32.2175366+07:00","36856","1.859","60.48","70.17","16"
"2026-09-03T20:04:33.2391335+07:00","36856","1.984","63","71.71","16"
"2026-09-03T20:04:34.2605881+07:00","36856","2.047","65.11","73.05","16"
"2026-09-03T20:04:35.2849060+07:00","36856","2.156","65.48","73.3","16"
"2026-09-03T20:04:36.3008502+07:00","36856","2.312","65.58","72.69","16"
"2026-09-03T20:04:37.3162206+07:00","36856","2.469","66.16","73.65","16"
"2026-09-03T20:04:38.3397542+07:00","36856","2.703","66.29","73.04","16"
"2026-09-03T20:04:39.3609540+07:00","36856","2.906","66.26","72.86","16"
"2026-09-03T20:04:40.3696448+07:00","36856","3.047","66.76","81.58","16"
"2026-09-03T20:04:41.3824183+07:00","36856","3.219","70.05","82.23","13"
"2026-09-03T20:04:42.4038974+07:00","36856","3.391","71.36","82.23","13"
"2026-09-03T20:04:43.4138306+07:00","36856","3.578","73.12","81.92","13"
"2026-09-03T20:04:44.4364573+07:00","36856","3.719","73.16","81.94","13"
"2026-09-03T20:04:45.4517819+07:00","36856","3.922","73.36","82.3","13"
"2026-09-03T20:04:46.4717989+07:00","36856","4.156","73.48","82.48","13"
"2026-09-03T20:04:47.4809976+07:00","36856","4.312","73.68","82.77","13"
"2026-09-03T20:04:48.4908582+07:00","36856","4.484","73.96","83.55","13"
"2026-09-03T20:04:49.5048876+07:00","36856","4.641","74.29","83.33","13"
"2026-09-03T20:04:50.5269682+07:00","36856","4.875","75.14","101.39","13"
"2026-09-03T20:04:51.5363847+07:00","36856","5.031","74.59","99.13","13"
"2026-09-03T20:04:52.5599648+07:00","36856","5.234","77.68","99.94","13"
"2026-09-03T20:04:53.5801106+07:00","36856","5.422","81.01","99.46","13"
"2026-09-03T20:04:54.5898055+07:00","36856","5.547","81.17","99.66","13"
"2026-09-03T20:04:55.6121271+07:00","36856","5.812","85.33","99.93","13"
"2026-09-03T20:04:56.6197837+07:00","36856","6.016","87.89","100","13"
"2026-09-03T20:04:57.6451729+07:00","36856","6.172","87.98","100.05","13"
"2026-09-03T20:04:58.6679840+07:00","36856","6.359","88.09","100.19","13"
"2026-09-03T20:04:59.6788694+07:00","36856","6.5","88.03","100.32","13"
"2026-09-03T20:05:00.6985540+07:00","36856","6.641","88.39","100.83","13"
"2026-09-03T20:05:01.7071845+07:00","36856","6.812","88.77","101.07","13"
"2026-09-03T20:05:02.7181837+07:00","36856","7.062","88.58","100.38","13"
"2026-09-03T20:05:03.7297261+07:00","36856","7.25","88.88","100.79","13"
"2026-09-03T20:05:04.7395546+07:00","36856","7.375","89.1","100.8","13"
"2026-09-03T20:05:05.7601985+07:00","36856","7.625","90.22","102.54","13"
"2026-09-03T20:05:06.7805769+07:00","36856","7.844","90.38","102.6","13"
"2026-09-03T20:05:07.8020453+07:00","36856","8.078","91.13","103.49","13"
"2026-09-03T20:05:08.8134213+07:00","36856","8.25","91.48","104","13"
"2026-09-03T20:05:09.8297758+07:00","36856","8.453","91.42","103.92","13"
"2026-09-03T20:05:10.8490282+07:00","36856","8.703","91.99","105.23","13"
"2026-09-03T20:05:11.8699477+07:00","36856","8.875","92.51","135.99","13"
"2026-09-03T20:05:12.8826814+07:00","36856","9.125","92.58","136.05","13"
"2026-09-03T20:05:13.8916439+07:00","36856","9.234","92.99","136.3","13"
"2026-09-03T20:05:14.9020363+07:00","36856","9.453","94.42","136.33","13"
"2026-09-03T20:05:15.9112682+07:00","36856","9.594","98.06","136.34","13"
"2026-09-03T20:05:16.9223874+07:00","36856","9.719","101.85","136.9","13"
"2026-09-03T20:05:17.9536205+07:00","36856","9.891","106.06","137.42","13"
"2026-09-03T20:05:18.9701544+07:00","36856","10.047","105.6","136.5","13"
"2026-09-03T20:05:19.9930140+07:00","36856","10.25","105.76","136.74","13"
"2026-09-03T20:05:21.0159809+07:00","36856","10.422","108.42","137.41","13"
"2026-09-03T20:05:22.0357186+07:00","36856","10.594","111.24","137.41","13"
"2026-09-03T20:05:23.0588772+07:00","36856","10.734","114.55","137.42","13"
"2026-09-03T20:05:24.0693067+07:00","36856","10.906","117.3","136.46","13"
"2026-09-03T20:05:25.0815276+07:00","36856","11.031","117.48","137.01","13"
"2026-09-03T20:05:26.1031366+07:00","36856","11.234","117.75","137.29","13"
"2026-09-03T20:05:27.1127828+07:00","36856","11.406","117.93","137.54","13"
"2026-09-03T20:05:28.1219741+07:00","36856","11.562","118.23","137.82","13"
"2026-09-03T20:05:29.1320134+07:00","36856","11.75","118.45","137.82","13"
"2026-09-03T20:05:30.1519049+07:00","36856","11.906","117.66","137.7","13"
"2026-09-03T20:05:31.1706650+07:00","36856","12","117.69","137.7","13"
"2026-09-03T20:05:32.1840299+07:00","36856","12.156","117.8","137.81","13"
"2026-09-03T20:05:33.2026815+07:00","36856","12.328","117.96","137.19","13"
"2026-09-03T20:05:34.2240659+07:00","36856","12.594","118.52","137.9","13"
"2026-09-03T20:05:35.2378360+07:00","36856","12.828","118.5","137.84","13"
"2026-09-03T20:05:36.2584819+07:00","36856","13","118.83","138.21","13"
"2026-09-03T20:05:37.2710678+07:00","36856","13.266","117.49","136.77","13"
"2026-09-03T20:05:38.2932222+07:00","36856","13.422","117.71","137.02","13"
"2026-09-03T20:05:39.3204898+07:00","36856","13.547","117.93","137.43","13"
"2026-09-03T20:05:40.3403589+07:00","36856","13.672","118.48","137.96","13"
"2026-09-03T20:05:41.3624397+07:00","36856","13.766","118.51","137.96","13"
"2026-09-03T20:05:42.3751907+07:00","36856","13.938","118.91","138.57","13"
"2026-09-03T20:05:43.3862558+07:00","36856","14.109","117.78","136.97","13"
"2026-09-03T20:05:44.3980865+07:00","36856","14.234","117.99","137.27","13"
"2026-09-03T20:05:45.4115963+07:00","36856","14.391","118.2","137.66","13"
"2026-09-03T20:05:46.4336919+07:00","36856","14.531","118.51","138.02","13"
"2026-09-03T20:05:47.4555468+07:00","36856","14.688","118.87","138.41","13"
"2026-09-03T20:05:48.4699029+07:00","36856","14.828","119.63","139.24","13"
"2026-09-03T20:05:49.4815598+07:00","36856","15.156","118.4","137.4","13"
"2026-09-03T20:05:50.4912530+07:00","36856","15.422","118.74","137.84","13"
"2026-09-03T20:05:51.5042483+07:00","36856","15.656","118.84","137.47","13"
"2026-09-03T20:05:52.5165427+07:00","36856","15.797","119.6","138.16","13"
"2026-09-03T20:05:53.5263428+07:00","36856","15.938","120.41","139.41","13"
"2026-09-03T20:05:54.5503806+07:00","36856","16.109","120.41","139.41","13"
"2026-09-03T20:05:55.5587031+07:00","36856","16.281","119.98","202.33","13"
"2026-09-03T20:05:56.5693050+07:00","36856","16.391","120.18","202.51","13"
"2026-09-03T20:05:57.5841694+07:00","36856","16.562","120.44","202.82","13"
"2026-09-03T20:05:58.5967483+07:00","36856","16.719","120.78","203.23","13"
"2026-09-03T20:05:59.6100321+07:00","36856","16.953","121.51","204.16","13"
"2026-09-03T20:06:00.6321721+07:00","36856","17.141","121.63","204.16","13"
"2026-09-03T20:06:01.6460917+07:00","36856","17.281","121.93","204.53","13"
"2026-09-03T20:06:02.6657976+07:00","36856","17.375","122.97","204.98","13"
"2026-09-03T20:06:03.6742427+07:00","36856","17.547","126.68","205.39","13"
"2026-09-03T20:06:04.6867014+07:00","36856","17.766","132","206.49","13"
"2026-09-03T20:06:05.7109612+07:00","36856","17.922","136.17","206.49","13"
"2026-09-03T20:06:06.7352405+07:00","36856","18.062","140.41","206.75","13"
"2026-09-03T20:06:07.7537973+07:00","36856","18.266","144.7","207.16","13"
"2026-09-03T20:06:08.7750382+07:00","36856","18.469","149.14","207.66","13"
"2026-09-03T20:06:09.7921668+07:00","36856","18.703","146.32","203.56","13"
"2026-09-03T20:06:10.8167190+07:00","36856","18.891","146.58","203.86","13"
"2026-09-03T20:06:11.8248878+07:00","36856","19.125","146.95","204.22","13"
"2026-09-03T20:06:12.8355744+07:00","36856","19.25","147.28","204.65","13"
"2026-09-03T20:06:13.8729533+07:00","36856","19.391","147.63","204.91","13"
"2026-09-03T20:06:14.8883040+07:00","36856","19.656","150.24","205.93","13"
"2026-09-03T20:06:15.8978621+07:00","36856","19.844","153.48","206.3","13"
"2026-09-03T20:06:16.9196951+07:00","36856","20.016","157.11","206.92","13"
"2026-09-03T20:06:17.9281304+07:00","36856","20.266","162.16","207.41","13"
"2026-09-03T20:06:18.9423435+07:00","36856","20.406","165.67","207.41","13"
"2026-09-03T20:06:19.9616036+07:00","36856","20.562","170.05","207.97","13"
"2026-09-03T20:06:20.9704822+07:00","36856","20.703","174.2","208.54","13"
"2026-09-03T20:06:21.9796134+07:00","36856","20.891","169.95","203.18","13"
"2026-09-03T20:06:23.0018049+07:00","36856","21.062","170.23","203.51","13"
"2026-09-03T20:06:24.0106910+07:00","36856","21.266","170.59","203.93","13"
"2026-09-03T20:06:25.0230408+07:00","36856","21.422","170.93","204.28","12"
"2026-09-03T20:06:26.0444569+07:00","36856","21.672","171.34","204.76","12"
"2026-09-03T20:06:27.0658812+07:00","36856","21.859","171.67","205.12","12"
