"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T19:02:25.8052557+07:00","14372","0.484","51.6","57.87","16"
"2026-09-03T19:02:26.8456085+07:00","14372","0.484","51.6","57.87","16"
"2026-09-03T19:02:27.8592260+07:00","14372","0.484","51.6","57.87","16"
"2026-09-03T19:02:28.8649971+07:00","14372","0.547","50.25","57.37","16"
"2026-09-03T19:02:29.8830482+07:00","14372","0.547","50.25","57.37","16"
"2026-09-03T19:02:30.9066823+07:00","14372","0.578","51.62","57.91","16"
"2026-09-03T19:02:31.9218792+07:00","14372","0.688","57.17","61.8","16"
"2026-09-03T19:02:32.9332939+07:00","14372","0.703","57.25","61.8","16"
"2026-09-03T19:02:33.9665760+07:00","14372","0.781","57.36","61.8","16"
"2026-09-03T19:02:34.9915779+07:00","14372","0.812","57.5","61.8","16"
"2026-09-03T19:02:36.0114027+07:00","14372","0.859","57.61","61.81","16"
"2026-09-03T19:02:37.0271879+07:00","14372","0.922","57.82","61.84","16"
"2026-09-03T19:02:38.0317631+07:00","14372","0.969","58.05","62.36","16"
"2026-09-03T19:02:39.0440521+07:00","14372","1.062","58.26","62.61","16"
"2026-09-03T19:02:40.0588592+07:00","14372","1.172","58.65","62.87","16"
"2026-09-03T19:02:41.0816184+07:00","14372","1.25","58.88","65.19","16"
"2026-09-03T19:02:42.0983963+07:00","14372","1.359","59.93","65.61","13"
"2026-09-03T19:02:43.1153950+07:00","14372","1.453","60.91","65.61","13"
"2026-09-03T19:02:44.1322914+07:00","14372","1.562","61.32","66.13","13"
"2026-09-03T19:02:45.1512920+07:00","14372","1.609","61.58","66.13","13"
"2026-09-03T19:02:46.1799426+07:00","14372","1.828","62.59","72.46","13"
"2026-09-03T19:02:47.1949532+07:00","14372","1.938","64.43","72.46","13"
"2026-09-03T19:02:48.2089362+07:00","14372","2.094","66.5","72.5","13"
"2026-09-03T19:02:49.2160452+07:00","14372","2.25","66.65","72.54","13"
"2026-09-03T19:02:50.2394378+07:00","14372","2.406","66.76","72.56","13"
"2026-09-03T19:02:51.2481480+07:00","14372","2.5","66.74","73.66","13"
"2026-09-03T19:02:52.2510568+07:00","14372","2.719","66.98","72.56","13"
"2026-09-03T19:02:53.2541063+07:00","14372","2.906","66.52","72.61","13"
"2026-09-03T19:02:54.2715908+07:00","14372","3.062","67.02","81.31","13"
"2026-09-03T19:02:55.2802075+07:00","14372","3.219","70.72","81.39","13"
"2026-09-03T19:02:56.2952107+07:00","14372","3.422","72.72","83.29","13"
"2026-09-03T19:02:57.3117833+07:00","14372","3.672","73.73","80.66","13"
"2026-09-03T19:02:58.3233096+07:00","14372","3.812","74.7","82.15","13"
"2026-09-03T19:02:59.3260218+07:00","14372","3.953","74.7","82.15","13"
"2026-09-03T19:03:00.3470421+07:00","14372","4.281","75.58","82.93","13"
"2026-09-03T19:03:01.3662875+07:00","14372","4.562","75.59","82.93","13"
"2026-09-03T19:03:02.3776688+07:00","14372","4.703","75.59","82.93","13"
