"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T19:16:34.5794622+07:00","21604","0.453","51.96","59.17","16"
"2026-09-03T19:16:35.6323908+07:00","21604","0.453","51.96","59.17","16"
"2026-09-03T19:16:36.6374139+07:00","21604","0.453","51.96","59.17","16"
"2026-09-03T19:16:37.6460355+07:00","21604","0.453","51.96","59.17","16"
"2026-09-03T19:16:38.6728572+07:00","21604","0.453","51.96","59.17","16"
"2026-09-03T19:16:39.6757632+07:00","21604","0.484","53.45","59.84","16"
"2026-09-03T19:16:40.6867867+07:00","21604","0.859","57.8","65.76","16"
"2026-09-03T19:16:41.7076308+07:00","21604","1.812","69.41","77.3","16"
"2026-09-03T19:16:42.7379263+07:00","21604","2.812","80.18","90.68","16"
"2026-09-03T19:16:43.7512599+07:00","21604","3.969","92.47","114.45","16"
"2026-09-03T19:16:44.7704281+07:00","21604","5.297","111.14","117.7","16"
"2026-09-03T19:16:45.7784944+07:00","21604","6.297","113.8","152.71","16"
"2026-09-03T19:16:46.7840175+07:00","21604","7.141","130.21","152.85","16"
"2026-09-03T19:16:47.7986105+07:00","21604","8.078","146.75","153.3","16"
"2026-09-03T19:16:48.8203964+07:00","21604","9.047","147.28","154.1","16"
"2026-09-03T19:16:49.8345677+07:00","21604","9.953","150.98","157.36","14"
"2026-09-03T19:16:50.8489422+07:00","21604","10.875","156.73","228.88","14"
"2026-09-03T19:16:51.8670489+07:00","21604","11.859","156.91","229.4","14"
"2026-09-03T19:16:52.8876208+07:00","21604","13.016","180.45","230.71","14"
"2026-09-03T19:16:53.8886323+07:00","21604","13.984","181.96","229.9","14"
"2026-09-03T19:16:54.9054745+07:00","21604","14.922","205.28","229.84","14"
"2026-09-03T19:16:55.9103536+07:00","21604","15.859","205.52","230.04","14"
"2026-09-03T19:16:56.9264708+07:00","21604","16.797","206.99","229.41","14"
"2026-09-03T19:16:57.9303785+07:00","21604","17.703","208.45","231.64","14"
"2026-09-03T19:16:58.9504977+07:00","21604","18.625","209.12","231.76","14"
"2026-09-03T19:16:59.9671285+07:00","21604","19.531","210.11","232.71","14"
"2026-09-03T19:17:00.9771304+07:00","21604","20.469","209.29","233.03","14"
"2026-09-03T19:17:01.9929144+07:00","21604","21.266","209.86","232.4","14"
"2026-09-03T19:17:03.0094183+07:00","21604","22.328","210.05","233.57","14"
"2026-09-03T19:17:04.0174996+07:00","21604","23.359","210.03","233.63","14"
"2026-09-03T19:17:05.0324092+07:00","21604","24.234","209.36","232.75","14"
"2026-09-03T19:17:06.0561149+07:00","21604","25.141","210.82","233.99","14"
"2026-09-03T19:17:07.0708342+07:00","21604","26.078","210.48","233.78","14"
"2026-09-03T19:17:08.0862613+07:00","21604","27.031","208.89","231.49","14"
"2026-09-03T19:17:09.1054053+07:00","21604","27.891","210.09","232.76","14"
"2026-09-03T19:17:10.1126973+07:00","21604","28.766","209.75","232.55","14"
"2026-09-03T19:17:11.1228653+07:00","21604","29.562","210.39","233.41","14"
"2026-09-03T19:17:12.1457387+07:00","21604","30.5","209.71","231.95","14"
"2026-09-03T19:17:13.1557216+07:00","21604","31.422","210.55","233.21","14"
"2026-09-03T19:17:14.1718295+07:00","21604","32.297","211.18","234.1","14"
"2026-09-03T19:17:15.1863939+07:00","21604","33.266","210.5","233.18","14"
"2026-09-03T19:17:16.2005960+07:00","21604","34.172","210.71","232.12","14"
"2026-09-03T19:17:17.2209837+07:00","21604","35.047","211.6","233.73","14"
"2026-09-03T19:17:18.2347115+07:00","21604","35.844","212.82","234.32","14"
"2026-09-03T19:17:19.2560938+07:00","21604","36.766","212.03","234.14","14"
"2026-09-03T19:17:20.2725009+07:00","21604","37.578","210.91","231.89","13"
"2026-09-03T19:17:21.2925544+07:00","21604","38.641","212.16","233.7","13"
"2026-09-03T19:17:22.3056375+07:00","21604","39.5","211.08","232.18","13"
"2026-09-03T19:17:23.3197944+07:00","21604","40.312","212.45","233.57","13"
"2026-09-03T19:17:24.3351812+07:00","21604","41.234","211.47","233.02","13"
"2026-09-03T19:17:25.3455927+07:00","21604","42.047","212.01","233.46","13"
"2026-09-03T19:17:26.3670466+07:00","21604","42.906","211.32","232.3","13"
"2026-09-03T19:17:27.3851545+07:00","21604","43.688","212.42","233.87","13"
"2026-09-03T19:17:28.3979482+07:00","21604","44.547","212.09","232.38","13"
