"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T20:13:15.7833480+07:00","30872","16.031","185.62","220.09","16"
"2026-09-03T20:13:16.7985659+07:00","30872","17","184.81","219.57","16"
"2026-09-03T20:13:17.8148671+07:00","30872","18.031","184.27","219.39","13"
"2026-09-03T20:13:18.8314933+07:00","30872","19.047","185.34","220.83","13"
"2026-09-03T20:13:19.8499444+07:00","30872","19.969","185.11","219.94","13"
"2026-09-03T20:13:20.8644565+07:00","30872","20.938","184.73","218.6","13"
"2026-09-03T20:13:21.8803190+07:00","30872","21.656","185.95","220.08","13"
"2026-09-03T20:13:22.8990258+07:00","30872","22.547","186.33","220.68","13"
"2026-09-03T20:13:23.9103973+07:00","30872","23.531","185.29","218.7","13"
"2026-09-03T20:13:24.9267604+07:00","30872","24.484","186.93","220.49","13"
"2026-09-03T20:13:25.9473117+07:00","30872","25.547","186.93","220.74","13"
"2026-09-03T20:13:26.9740085+07:00","30872","26.375","187.13","220.65","13"
"2026-09-03T20:13:27.9919154+07:00","30872","27.281","186.45","220.02","13"
"2026-09-03T20:13:29.0132630+07:00","30872","28.312","188.05","222.07","13"
"2026-09-03T20:13:30.0370900+07:00","30872","29.391","187.67","220.57","13"
"2026-09-03T20:13:31.0445346+07:00","30872","30.328","187.68","221.04","13"
"2026-09-03T20:13:32.0529394+07:00","30872","31.219","187.77","220.96","13"
"2026-09-03T20:13:33.0688183+07:00","30872","31.922","189.23","222.52","13"
"2026-09-03T20:13:34.0777682+07:00","30872","32.797","188.91","222.07","13"
"2026-09-03T20:13:35.0898485+07:00","30872","33.75","188.65","221.07","13"
"2026-09-03T20:13:36.0991749+07:00","30872","34.625","188.77","221.48","13"
"2026-09-03T20:13:37.1129221+07:00","30872","35.641","190.2","222.39","13"
"2026-09-03T20:13:38.1333169+07:00","30872","36.484","190.01","221.55","13"
"2026-09-03T20:13:39.1518642+07:00","30872","37.406","190.45","222.55","13"
"2026-09-03T20:13:40.1715477+07:00","30872","38.266","189.89","221.1","13"
"2026-09-03T20:13:41.1932379+07:00","30872","39.188","191.81","223.58","13"
"2026-09-03T20:13:42.2110037+07:00","30872","40.094","191.52","223.32","13"
"2026-09-03T20:13:43.2305686+07:00","30872","41.141","191.17","222.6","13"
"2026-09-03T20:13:44.2439678+07:00","30872","41.859","191.73","222.07","13"
"2026-09-03T20:13:45.2576703+07:00","30872","42.812","193.18","223.59","13"
"2026-09-03T20:13:46.2788532+07:00","30872","43.703","192.68","223.43","13"
"2026-09-03T20:13:47.2984184+07:00","30872","44.562","192.57","223.54","13"
"2026-09-03T20:13:48.3161724+07:00","30872","45.453","193.21","223.11","13"
"2026-09-03T20:13:49.3267530+07:00","30872","46.188","194.78","224.86","13"
"2026-09-03T20:13:50.3489524+07:00","30872","47.094","195.15","225.28","13"
"2026-09-03T20:13:51.3647092+07:00","30872","48.094","195.42","224.42","13"
"2026-09-03T20:13:52.3851474+07:00","30872","49","193.98","223.15","13"
"2026-09-03T20:13:53.3926737+07:00","30872","49.938","195.8","224.87","13"
"2026-09-03T20:13:54.4139415+07:00","30872","50.672","195.36","224.61","13"
"2026-09-03T20:13:55.4300226+07:00","30872","51.531","195.03","224.74","13"
"2026-09-03T20:13:56.4402223+07:00","30872","52.531","194.67","222.77","13"
"2026-09-03T20:13:57.4501109+07:00","30872","53.547","196.56","225.53","13"
"2026-09-03T20:13:58.4591092+07:00","30872","54.578","195.89","224.54","13"
"2026-09-03T20:13:59.4680515+07:00","30872","55.375","196.52","225.43","13"
"2026-09-03T20:14:00.4900474+07:00","30872","56.234","195.26","223.29","13"
"2026-09-03T20:14:01.5131381+07:00","30872","57.109","196.91","226.06","13"
"2026-09-03T20:14:02.5352225+07:00","30872","58.047","196.25","226.11","13"
"2026-09-03T20:14:03.5506185+07:00","30872","59","195.76","224.27","13"
"2026-09-03T20:14:04.5660557+07:00","30872","59.953","195.43","223.63","13"
"2026-09-03T20:14:05.5872053+07:00","30872","60.75","197.09","225.34","13"
"2026-09-03T20:14:06.6088594+07:00","30872","61.609","196.4","226.16","13"
"2026-09-03T20:14:07.6181954+07:00","30872","62.438","195.83","224.03","13"
"2026-09-03T20:14:08.6303363+07:00","30872","63.281","197.88","226.44","13"
"2026-09-03T20:14:09.6517655+07:00","30872","64.281","197.27","225.99","13"
"2026-09-03T20:14:10.6693226+07:00","30872","65.156","196.66","225.32","13"
"2026-09-03T20:14:11.6914342+07:00","30872","65.906","195.84","225.06","13"
"2026-09-03T20:14:12.6994875+07:00","30872","66.859","197.71","226.61","13"
"2026-09-03T20:14:13.7219132+07:00","30872","67.766","197.58","226.58","13"
"2026-09-03T20:14:14.7318334+07:00","30872","68.688","196.86","226.04","13"
"2026-09-03T20:14:15.7558830+07:00","30872","69.656","196.44","225.26","13"
"2026-09-03T20:14:16.7778627+07:00","30872","70.484","197.88","226.71","13"
"2026-09-03T20:14:17.7933215+07:00","30872","71.266","197.64","226.25","13"
"2026-09-03T20:14:18.8151238+07:00","30872","72.078","196.28","224.81","13"
"2026-09-03T20:14:19.8440876+07:00","30872","73.062","195.89","224.13","13"
"2026-09-03T20:14:20.8556169+07:00","30872","74.094","195.59","223.5","13"
"2026-09-03T20:14:21.8810928+07:00","30872","75","197.66","226.31","13"
"2026-09-03T20:14:22.9043327+07:00","30872","75.781","196.94","224.84","13"
"2026-09-03T20:14:23.9169419+07:00","30872","76.688","196.5","224.56","13"
"2026-09-03T20:14:24.9377697+07:00","30872","77.531","198.41","226.7","13"
"2026-09-03T20:14:25.9567744+07:00","30872","78.484","197.92","226.1","13"
"2026-09-03T20:14:26.9722128+07:00","30872","79.453","197.62","226.59","13"
"2026-09-03T20:14:27.9807248+07:00","30872","80.266","197.17","225.4","13"
"2026-09-03T20:14:28.9907526+07:00","30872","81.156","199.29","228.06","13"
"2026-09-03T20:14:30.0072741+07:00","30872","82.141","198.5","227.11","13"
"2026-09-03T20:14:31.0281533+07:00","30872","83.016","198.59","227.7","13"
"2026-09-03T20:14:32.0451680+07:00","30872","83.906","197.5","225.81","13"
"2026-09-03T20:14:33.0655847+07:00","30872","84.844","199.62","227.78","13"
"2026-09-03T20:14:34.0874935+07:00","30872","85.594","199.25","227.94","13"
"2026-09-03T20:14:35.1095839+07:00","30872","86.5","198.62","227.71","13"
"2026-09-03T20:14:36.1198438+07:00","30872","87.438","197.93","226.35","13"
"2026-09-03T20:14:37.1348328+07:00","30872","88.375","197.57","225.86","13"
"2026-09-03T20:14:38.1532788+07:00","30872","89.297","199.65","228.52","13"
"2026-09-03T20:14:39.1683465+07:00","30872","90.062","199.04","227.91","13"
"2026-09-03T20:14:40.1901498+07:00","30872","90.906","198.23","226.74","13"
"2026-09-03T20:14:41.2031728+07:00","30872","91.812","200.59","229.03","13"
"2026-09-03T20:14:42.2257681+07:00","30872","92.797","200.05","229.43","13"
"2026-09-03T20:14:43.2467173+07:00","30872","93.609","199.99","228.76","13"
"2026-09-03T20:14:44.2637752+07:00","30872","94.422","199.04","228.14","13"
"2026-09-03T20:14:45.2771895+07:00","30872","95.391","201.43","230.49","13"
"2026-09-03T20:14:46.2948390+07:00","30872","96.375","200.48","229.6","13"
"2026-09-03T20:14:47.3192345+07:00","30872","97.188","199.66","228.57","13"
"2026-09-03T20:14:48.3365695+07:00","30872","98.125","199.46","228.14","13"
"2026-09-03T20:14:49.3694457+07:00","30872","99.078","199.8","228.54","13"
"2026-09-03T20:14:50.3798155+07:00","30872","99.859","93.31","102.95","13"
"2026-09-03T20:14:51.4055604+07:00","30872","100.875","103.74","113.08","13"
"2026-09-03T20:14:52.4268795+07:00","30872","101.859","108.03","115.8","13"
"2026-09-03T20:14:53.4461243+07:00","30872","102.781","108.66","117.06","13"
"2026-09-03T20:14:54.4647110+07:00","30872","103.625","109.47","116.41","13"
"2026-09-03T20:14:55.4781038+07:00","30872","104.547","109.59","116.43","13"
"2026-09-03T20:14:56.4943075+07:00","30872","105.469","109.62","117.22","13"
"2026-09-03T20:14:57.5034397+07:00","30872","106.484","110.27","150.32","13"
"2026-09-03T20:14:58.5243415+07:00","30872","107.562","134.9","150.67","13"
"2026-09-03T20:14:59.5465256+07:00","30872","108.438","136.21","149.79","13"
"2026-09-03T20:15:00.5576781+07:00","30872","109.469","137.11","150.84","13"
"2026-09-03T20:15:01.5826258+07:00","30872","110.203","137.69","151.36","12"
"2026-09-03T20:15:02.6022680+07:00","30872","111.188","138.09","151.74","12"
"2026-09-03T20:15:03.6211450+07:00","30872","112.156","135.89","149.26","12"
"2026-09-03T20:15:04.6409246+07:00","30872","113.141","136.95","150.57","12"
"2026-09-03T20:15:05.6503934+07:00","30872","114.125","135.83","149.19","12"
"2026-09-03T20:15:06.6686007+07:00","30872","114.781","137.5","151.15","12"
"2026-09-03T20:15:07.6865400+07:00","30872","115.75","136.76","149.66","12"
"2026-09-03T20:15:08.7081916+07:00","30872","116.641","138.14","151.11","12"
"2026-09-03T20:15:09.7342736+07:00","30872","117.516","135.79","148.49","12"
"2026-09-03T20:15:10.7506379+07:00","30872","118.453","138.01","151.14","12"
"2026-09-03T20:15:11.7671817+07:00","30872","119.203","138.75","151.73","12"
"2026-09-03T20:15:12.7878225+07:00","30872","120.047","137.22","150.24","12"
"2026-09-03T20:15:13.8052788+07:00","30872","121.047","138.83","152.09","12"
"2026-09-03T20:15:14.8144152+07:00","30872","122","137.06","150.12","12"
"2026-09-03T20:15:15.8379181+07:00","30872","122.984","138.37","151.39","12"
"2026-09-03T20:15:16.8584510+07:00","30872","123.938","137.26","150.29","12"
"2026-09-03T20:15:17.8831856+07:00","30872","124.875","140.37","218.73","12"
"2026-09-03T20:15:18.9068864+07:00","30872","125.891","162.02","220.77","12"
"2026-09-03T20:15:19.9270689+07:00","30872","126.859","168.59","221.5","12"
"2026-09-03T20:15:20.9477960+07:00","30872","127.922","188.03","218.66","12"
"2026-09-03T20:15:21.9711613+07:00","30872","128.891","190.58","221.41","12"
"2026-09-03T20:15:22.9926580+07:00","30872","129.719","191.48","221.43","12"
"2026-09-03T20:15:24.0137347+07:00","30872","130.656","187.6","217.5","12"
"2026-09-03T20:15:25.0281362+07:00","30872","131.688","190.68","221.69","12"
"2026-09-03T20:15:26.0445655+07:00","30872","132.625","192.21","222.41","12"
"2026-09-03T20:15:27.0552074+07:00","30872","133.625","193.47","221.71","12"
"2026-09-03T20:15:28.0748394+07:00","30872","134.469","193.66","221.74","12"
"2026-09-03T20:15:29.1011771+07:00","30872","135.297","190.87","220.17","12"
"2026-09-03T20:15:30.1158538+07:00","30872","136.266","193.08","221.1","12"
"2026-09-03T20:15:31.1414272+07:00","30872","137.234","193.34","221.1","12"
"2026-09-03T20:15:32.1489159+07:00","30872","138","193.76","221.52","12"
"2026-09-03T20:15:33.1699570+07:00","30872","139.047","189.99","218.56","12"
"2026-09-03T20:15:34.1930281+07:00","30872","139.781","192.5","221.52","12"
"2026-09-03T20:15:35.2074789+07:00","30872","140.703","190.79","218.72","12"
"2026-09-03T20:15:36.2256477+07:00","30872","141.719","194.05","222.62","12"
"2026-09-03T20:15:37.2469713+07:00","30872","142.656","194.25","222.67","12"
"2026-09-03T20:15:38.2623457+07:00","30872","143.688","192.33","220.09","12"
"2026-09-03T20:15:39.2824824+07:00","30872","144.5","195.48","223.46","12"
"2026-09-03T20:15:40.3049605+07:00","30872","145.391","195.75","223.53","12"
"2026-09-03T20:15:41.3154060+07:00","30872","146.391","195.96","223.58","12"
"2026-09-03T20:15:42.3375132+07:00","30872","147.297","190.39","217.15","12"
"2026-09-03T20:15:43.3530661+07:00","30872","148.219","192.39","220.08","12"
"2026-09-03T20:15:44.3770628+07:00","30872","149.141","194.89","222.5","12"
"2026-09-03T20:15:45.3855413+07:00","30872","149.891","195.2","222.54","12"
"2026-09-03T20:15:46.4005301+07:00","30872","150.906","195.67","223.52","12"
"2026-09-03T20:15:47.4106828+07:00","30872","151.703","196.01","223.58","12"
"2026-09-03T20:15:48.4322395+07:00","30872","152.688","196.07","223.58","12"
"2026-09-03T20:15:49.4439259+07:00","30872","153.656","196.1","223.58","12"
"2026-09-03T20:15:50.4683548+07:00","30872","154.531","196.64","223.58","12"
"2026-09-03T20:15:51.4906503+07:00","30872","155.359","196.66","223.58","12"
"2026-09-03T20:15:52.5044209+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:53.5126390+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:54.5225345+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:55.5306065+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:56.5412178+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:57.5534358+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:58.5740246+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:15:59.5915084+07:00","30872","156.031","196.7","223.58","12"
"2026-09-03T20:16:00.6051811+07:00","30872","156.031","196.7","223.58","12"
